dominant_fate_state	velocity_self_transition
senescence_basin	0.25091907
embryonic_like_plasticity_basin	0.094628304
embryonic_like_plasticity_basin	0.1603412
inflammatory_regeneration_bridge	0.20128071
inflammatory_regeneration_bridge	0.17545332
tumor_plasticity_basin	0.07250136
tumor_plasticity_basin	0.14258018
tumor_plasticity_basin	0.161924
tumor_plasticity_basin	0.13848022
embryonic_like_plasticity_basin	0.14372358
inflammatory_regeneration_bridge	0.18724082
inflammatory_regeneration_bridge	0.22773537
senescence_basin	0.18415372
senescence_basin	0.19277783
inflammatory_regeneration_bridge	0.16500466
senescence_basin	0.14693817
senescence_basin	0.17800745
inflammatory_regeneration_bridge	0.13421866
embryonic_like_plasticity_basin	0.23858508
tumor_plasticity_basin	0.16129099
tumor_plasticity_basin	0.14938
senescence_basin	0.18300506
tumor_plasticity_basin	0.13655582
tumor_plasticity_basin	0.145596
embryonic_like_plasticity_basin	0.1487734
senescence_basin	0.13906386
senescence_basin	0.15838316
tumor_plasticity_basin	0.073015034
embryonic_like_plasticity_basin	0.0
tumor_plasticity_basin	0.18346457
tumor_plasticity_basin	0.111524045
inflammatory_regeneration_bridge	0.21391328
senescence_basin	0.1877574
tumor_plasticity_basin	0.1646832
tumor_plasticity_basin	0.12780485
inflammatory_regeneration_bridge	0.0
senescence_basin	0.1505582
tumor_plasticity_basin	0.23282246
inflammatory_regeneration_bridge	0.09918818
tumor_plasticity_basin	0.20073254
senescence_basin	0.094058156
inflammatory_regeneration_bridge	0.1822321
senescence_basin	0.10396588
senescence_basin	0.094513476
senescence_basin	0.19098875
embryonic_like_plasticity_basin	0.21718167
inflammatory_regeneration_bridge	0.21060541
inflammatory_regeneration_bridge	0.12587881
inflammatory_regeneration_bridge	0.12377173
tumor_plasticity_basin	0.25410944
inflammatory_regeneration_bridge	0.08816534
senescence_basin	0.20049655
tumor_plasticity_basin	0.16390494
tumor_plasticity_basin	0.23185174
tumor_plasticity_basin	0.16404255
inflammatory_regeneration_bridge	0.16210008
senescence_basin	0.18227416
embryonic_like_plasticity_basin	0.054458886
embryonic_like_plasticity_basin	0.18534538
tumor_plasticity_basin	0.1114859
embryonic_like_plasticity_basin	0.21255846
tumor_plasticity_basin	0.1626015
senescence_basin	0.07811952
inflammatory_regeneration_bridge	0.15172182
tumor_plasticity_basin	0.095933795
senescence_basin	0.2425591
tumor_plasticity_basin	0.11620802
embryonic_like_plasticity_basin	0.16034023
inflammatory_regeneration_bridge	0.15607785
senescence_basin	0.18875353
senescence_basin	0.15785845
senescence_basin	0.1820591
inflammatory_regeneration_bridge	0.15128542
embryonic_like_plasticity_basin	0.13828471
embryonic_like_plasticity_basin	0.17529418
tumor_plasticity_basin	0.19831641
inflammatory_regeneration_bridge	0.06680018
senescence_basin	0.20833263
inflammatory_regeneration_bridge	0.15527195
tumor_plasticity_basin	0.11211616
tumor_plasticity_basin	0.13369331
embryonic_like_plasticity_basin	0.08789012
tumor_plasticity_basin	0.13623649
tumor_plasticity_basin	0.2170555
tumor_plasticity_basin	0.19449131
inflammatory_regeneration_bridge	0.17979556
inflammatory_regeneration_bridge	0.19988723
inflammatory_regeneration_bridge	0.1861542
tumor_plasticity_basin	0.22315027
tumor_plasticity_basin	0.16995282
inflammatory_regeneration_bridge	0.13329789
inflammatory_regeneration_bridge	0.13294959
embryonic_like_plasticity_basin	0.19357665
embryonic_like_plasticity_basin	0.114602655
tumor_plasticity_basin	0.26578528
inflammatory_regeneration_bridge	0.14064807
tumor_plasticity_basin	0.26458853
inflammatory_regeneration_bridge	0.17987804
senescence_basin	0.17908408
inflammatory_regeneration_bridge	0.1540581
senescence_basin	0.14721116
senescence_basin	0.1725952
tumor_plasticity_basin	0.19600491
tumor_plasticity_basin	0.117114246
inflammatory_regeneration_bridge	0.12615019
tumor_plasticity_basin	0.18307744
senescence_basin	0.21526867
senescence_basin	0.2888441
senescence_basin	0.14035907
inflammatory_regeneration_bridge	0.11607924
senescence_basin	0.05363345
embryonic_like_plasticity_basin	0.18386814
embryonic_like_plasticity_basin	0.18373048
embryonic_like_plasticity_basin	0.054849565
tumor_plasticity_basin	0.07724467
senescence_basin	0.2205254
tumor_plasticity_basin	0.10899168
senescence_basin	0.17880358
tumor_plasticity_basin	0.20037149
senescence_basin	0.21890451
tumor_plasticity_basin	0.12325913
embryonic_like_plasticity_basin	0.14990482
tumor_plasticity_basin	0.11836374
inflammatory_regeneration_bridge	0.1232011
inflammatory_regeneration_bridge	0.21303807
tumor_plasticity_basin	0.08463687
senescence_basin	0.16911197
senescence_basin	0.21970849
embryonic_like_plasticity_basin	0.23126584
embryonic_like_plasticity_basin	0.14278823
senescence_basin	0.10706341
inflammatory_regeneration_bridge	0.22251347
tumor_plasticity_basin	0.09689066
senescence_basin	0.1315622
inflammatory_regeneration_bridge	0.17791195
tumor_plasticity_basin	0.14366928
inflammatory_regeneration_bridge	0.1440207
tumor_plasticity_basin	0.14579377
embryonic_like_plasticity_basin	0.18549596
tumor_plasticity_basin	0.16428152
inflammatory_regeneration_bridge	0.09423706
inflammatory_regeneration_bridge	0.25365925
tumor_plasticity_basin	0.12395921
senescence_basin	0.06499544
embryonic_like_plasticity_basin	0.20419098
embryonic_like_plasticity_basin	0.1784715
tumor_plasticity_basin	0.14784288
tumor_plasticity_basin	0.19112687
senescence_basin	0.14592883
inflammatory_regeneration_bridge	0.17325541
embryonic_like_plasticity_basin	0.20484906
tumor_plasticity_basin	0.15168332
inflammatory_regeneration_bridge	0.07152602
senescence_basin	0.13521147
senescence_basin	0.12381244
tumor_plasticity_basin	0.17031845
tumor_plasticity_basin	0.08891407
senescence_basin	0.067201406
senescence_basin	0.14688331
embryonic_like_plasticity_basin	0.15921687
senescence_basin	0.25581402
senescence_basin	0.11879873
tumor_plasticity_basin	0.19429684
senescence_basin	0.28368115
embryonic_like_plasticity_basin	0.09149742
embryonic_like_plasticity_basin	0.1899991
embryonic_like_plasticity_basin	0.17717102
inflammatory_regeneration_bridge	0.24469076
embryonic_like_plasticity_basin	0.09060004
inflammatory_regeneration_bridge	0.08099905
senescence_basin	0.13683298
tumor_plasticity_basin	0.2174704
tumor_plasticity_basin	0.13418102
embryonic_like_plasticity_basin	0.13972959
embryonic_like_plasticity_basin	0.13980791
senescence_basin	0.16429415
senescence_basin	0.08572465
inflammatory_regeneration_bridge	0.0
senescence_basin	0.2517664
senescence_basin	0.26283392
inflammatory_regeneration_bridge	0.004139006
inflammatory_regeneration_bridge	0.12594828
tumor_plasticity_basin	0.21402265
inflammatory_regeneration_bridge	0.16013278
tumor_plasticity_basin	0.18895175
embryonic_like_plasticity_basin	0.20128986
senescence_basin	0.1168389
tumor_plasticity_basin	0.2205887
embryonic_like_plasticity_basin	0.177109
inflammatory_regeneration_bridge	0.13035211
tumor_plasticity_basin	0.03068149
senescence_basin	0.08487511
embryonic_like_plasticity_basin	0.22570048
inflammatory_regeneration_bridge	0.1880596
tumor_plasticity_basin	0.15670682
senescence_basin	0.20283459
senescence_basin	0.17640935
inflammatory_regeneration_bridge	0.1618043
inflammatory_regeneration_bridge	0.10953784
senescence_basin	0.19012554
inflammatory_regeneration_bridge	0.056701988
senescence_basin	0.16492146
inflammatory_regeneration_bridge	0.043364167
embryonic_like_plasticity_basin	0.15537815
embryonic_like_plasticity_basin	0.25193244
tumor_plasticity_basin	0.1661324
senescence_basin	0.09932569
senescence_basin	0.11705655
tumor_plasticity_basin	0.17064668
embryonic_like_plasticity_basin	0.19325978
senescence_basin	0.22231609
inflammatory_regeneration_bridge	0.23502617
embryonic_like_plasticity_basin	0.19955388
inflammatory_regeneration_bridge	0.2544681
embryonic_like_plasticity_basin	0.19557051
senescence_basin	0.045223653
tumor_plasticity_basin	0.08562189
inflammatory_regeneration_bridge	0.11863187
embryonic_like_plasticity_basin	0.14708862
senescence_basin	0.15223436
senescence_basin	0.10869667
tumor_plasticity_basin	0.12905309
embryonic_like_plasticity_basin	0.108846486
inflammatory_regeneration_bridge	0.2304909
senescence_basin	0.24781294
senescence_basin	0.16680875
inflammatory_regeneration_bridge	0.21895705
tumor_plasticity_basin	0.2517202
embryonic_like_plasticity_basin	0.1215283
embryonic_like_plasticity_basin	0.17725126
tumor_plasticity_basin	0.11063138
senescence_basin	0.14816415
inflammatory_regeneration_bridge	0.2331561
tumor_plasticity_basin	0.12811169
embryonic_like_plasticity_basin	0.23808588
senescence_basin	0.24989519
senescence_basin	0.19627854
senescence_basin	0.19954015
senescence_basin	0.12019989
senescence_basin	0.2122752
senescence_basin	0.18674852
inflammatory_regeneration_bridge	0.18574585
tumor_plasticity_basin	0.20411617
inflammatory_regeneration_bridge	0.14091629
embryonic_like_plasticity_basin	0.1677661
senescence_basin	0.12858728
inflammatory_regeneration_bridge	0.025717229
inflammatory_regeneration_bridge	0.1612171
tumor_plasticity_basin	0.08729121
tumor_plasticity_basin	0.15696386
inflammatory_regeneration_bridge	0.15706044
senescence_basin	0.16600017
embryonic_like_plasticity_basin	0.075856924
senescence_basin	0.18070781
tumor_plasticity_basin	0.24043083
senescence_basin	0.13725957
tumor_plasticity_basin	0.20942034
senescence_basin	0.21895857
tumor_plasticity_basin	0.25454515
inflammatory_regeneration_bridge	0.15887961
tumor_plasticity_basin	0.15875487
inflammatory_regeneration_bridge	0.19183119
senescence_basin	0.18751828
tumor_plasticity_basin	0.1671335
senescence_basin	0.14057109
tumor_plasticity_basin	0.0743933
senescence_basin	0.12380561
embryonic_like_plasticity_basin	0.13229254
senescence_basin	0.12861046
tumor_plasticity_basin	0.07317796
tumor_plasticity_basin	0.135198
senescence_basin	0.076704085
embryonic_like_plasticity_basin	0.10958582
tumor_plasticity_basin	0.21664295
inflammatory_regeneration_bridge	0.20187856
inflammatory_regeneration_bridge	0.11214054
tumor_plasticity_basin	0.081052125
tumor_plasticity_basin	0.12589228
inflammatory_regeneration_bridge	0.16634925
inflammatory_regeneration_bridge	0.08259913
tumor_plasticity_basin	0.059120715
inflammatory_regeneration_bridge	0.1440033
inflammatory_regeneration_bridge	0.14745411
senescence_basin	0.037888646
tumor_plasticity_basin	0.10417515
senescence_basin	0.23517495
senescence_basin	0.18027379
tumor_plasticity_basin	0.07701364
tumor_plasticity_basin	0.16584146
embryonic_like_plasticity_basin	0.15351252
senescence_basin	0.31200153
senescence_basin	0.1519114
senescence_basin	0.12208825
inflammatory_regeneration_bridge	0.15131597
tumor_plasticity_basin	0.2030897
tumor_plasticity_basin	0.11490229
inflammatory_regeneration_bridge	0.0970183
embryonic_like_plasticity_basin	0.056634396
senescence_basin	0.1968501
inflammatory_regeneration_bridge	0.12486893
senescence_basin	0.08170909
senescence_basin	0.19271451
embryonic_like_plasticity_basin	0.14960429
embryonic_like_plasticity_basin	0.13244224
tumor_plasticity_basin	0.15744497
embryonic_like_plasticity_basin	0.09634417
senescence_basin	0.103697896
inflammatory_regeneration_bridge	0.13428131
inflammatory_regeneration_bridge	0.14954373
senescence_basin	0.12667018
senescence_basin	0.114641964
tumor_plasticity_basin	0.07701358
inflammatory_regeneration_bridge	0.17467177
senescence_basin	0.16138068
tumor_plasticity_basin	0.17352113
inflammatory_regeneration_bridge	0.21995433
inflammatory_regeneration_bridge	0.07515621
senescence_basin	0.13970071
senescence_basin	0.22808808
embryonic_like_plasticity_basin	0.12859437
embryonic_like_plasticity_basin	0.09990275
senescence_basin	0.14491886
senescence_basin	0.27205527
tumor_plasticity_basin	0.18189475
senescence_basin	0.10794279
inflammatory_regeneration_bridge	0.20336573
senescence_basin	0.14057392
embryonic_like_plasticity_basin	0.159919
embryonic_like_plasticity_basin	0.11833432
embryonic_like_plasticity_basin	0.07163027
tumor_plasticity_basin	0.22181147
senescence_basin	0.08174953
senescence_basin	0.073660225
senescence_basin	0.11112827
inflammatory_regeneration_bridge	0.07569009
senescence_basin	0.15974034
tumor_plasticity_basin	0.17154174
senescence_basin	0.12786245
senescence_basin	0.18989173
senescence_basin	0.20550035
inflammatory_regeneration_bridge	0.18254668
tumor_plasticity_basin	0.07917935
inflammatory_regeneration_bridge	0.1866151
senescence_basin	0.18932034
senescence_basin	0.12796992
tumor_plasticity_basin	0.15685238
tumor_plasticity_basin	0.07662141
embryonic_like_plasticity_basin	0.1701215
tumor_plasticity_basin	0.21445882
embryonic_like_plasticity_basin	0.20190307
senescence_basin	0.15988016
senescence_basin	0.08801544
inflammatory_regeneration_bridge	0.21147776
inflammatory_regeneration_bridge	0.15913287
tumor_plasticity_basin	0.16177435
senescence_basin	0.10857275
tumor_plasticity_basin	0.05589032
senescence_basin	0.14116052
senescence_basin	0.15057275
tumor_plasticity_basin	0.14547941
senescence_basin	0.22281717
senescence_basin	0.12600794
senescence_basin	0.14260006
tumor_plasticity_basin	0.10401705
embryonic_like_plasticity_basin	0.10639122
tumor_plasticity_basin	0.11615801
senescence_basin	0.18940987
senescence_basin	0.15628801
senescence_basin	0.11673203
tumor_plasticity_basin	0.19521803
tumor_plasticity_basin	0.11794332
embryonic_like_plasticity_basin	0.1774797
tumor_plasticity_basin	0.21936987
tumor_plasticity_basin	0.22240415
tumor_plasticity_basin	0.17273475
senescence_basin	0.19708693
tumor_plasticity_basin	0.086937964
embryonic_like_plasticity_basin	0.19913247
embryonic_like_plasticity_basin	0.052323192
senescence_basin	0.10139012
inflammatory_regeneration_bridge	0.1603937
senescence_basin	0.16132042
inflammatory_regeneration_bridge	0.08734918
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.20017107
inflammatory_regeneration_bridge	0.0
tumor_plasticity_basin	0.15477653
embryonic_like_plasticity_basin	0.13255528
inflammatory_regeneration_bridge	0.24853511
senescence_basin	0.16977483
senescence_basin	0.19227217
inflammatory_regeneration_bridge	0.24107812
embryonic_like_plasticity_basin	0.1990321
senescence_basin	0.17963056
senescence_basin	0.15761532
embryonic_like_plasticity_basin	0.0786784
embryonic_like_plasticity_basin	0.1280773
inflammatory_regeneration_bridge	0.10089794
embryonic_like_plasticity_basin	0.13024509
senescence_basin	0.11750126
tumor_plasticity_basin	0.23144196
embryonic_like_plasticity_basin	0.18993299
tumor_plasticity_basin	0.07518348
senescence_basin	0.17489411
inflammatory_regeneration_bridge	0.2506205
tumor_plasticity_basin	0.029581517
inflammatory_regeneration_bridge	0.11897111
tumor_plasticity_basin	0.18227275
inflammatory_regeneration_bridge	0.15281165
tumor_plasticity_basin	0.12133548
embryonic_like_plasticity_basin	0.10675368
inflammatory_regeneration_bridge	0.23438166
embryonic_like_plasticity_basin	0.12406677
inflammatory_regeneration_bridge	0.08725932
inflammatory_regeneration_bridge	0.16216215
inflammatory_regeneration_bridge	0.20231463
tumor_plasticity_basin	0.057345986
embryonic_like_plasticity_basin	0.13682508
embryonic_like_plasticity_basin	0.20506325
tumor_plasticity_basin	0.1756037
tumor_plasticity_basin	0.13479179
embryonic_like_plasticity_basin	0.16187185
embryonic_like_plasticity_basin	0.21269633
senescence_basin	0.22771855
tumor_plasticity_basin	0.0
senescence_basin	0.09734911
senescence_basin	0.16247518
inflammatory_regeneration_bridge	0.11432594
inflammatory_regeneration_bridge	0.19554853
inflammatory_regeneration_bridge	0.16500497
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.15443116
embryonic_like_plasticity_basin	0.12423873
tumor_plasticity_basin	0.24473219
inflammatory_regeneration_bridge	0.0717195
embryonic_like_plasticity_basin	0.13260314
senescence_basin	0.13560611
tumor_plasticity_basin	0.099343
tumor_plasticity_basin	0.2227435
tumor_plasticity_basin	0.06454557
embryonic_like_plasticity_basin	0.041446805
tumor_plasticity_basin	0.041101217
senescence_basin	0.1325581
tumor_plasticity_basin	0.16991329
inflammatory_regeneration_bridge	0.19745763
embryonic_like_plasticity_basin	0.1573698
senescence_basin	0.16252035
embryonic_like_plasticity_basin	0.13372365
inflammatory_regeneration_bridge	0.21319002
senescence_basin	0.08867112
embryonic_like_plasticity_basin	0.18852822
tumor_plasticity_basin	0.15301554
senescence_basin	0.14730689
inflammatory_regeneration_bridge	0.13195556
tumor_plasticity_basin	0.20549987
senescence_basin	0.17524673
senescence_basin	0.16010244
tumor_plasticity_basin	0.05984518
embryonic_like_plasticity_basin	0.13530147
senescence_basin	0.13558221
inflammatory_regeneration_bridge	0.17757668
