embedding_1	embedding_2	local_self_retention	color_scale_vmin_2pct	color_scale_vmax_98pct
-0.021919233128195503	-0.006667909030579794	1.0	0.03333333333333333	1.0
0.00983076448586988	-0.02456123415377845	1.0	0.03333333333333333	1.0
0.008046367180484012	0.014697185786810351	0.5	0.03333333333333333	1.0
-0.02147073417781225	-0.006275180164991298	1.0	0.03333333333333333	1.0
0.006344622699180059	0.011812591126293397	0.7666666666666667	0.03333333333333333	1.0
0.009185130464359124	0.010720990829922181	0.16666666666666666	0.03333333333333333	1.0
0.002797136668908454	-0.005497138600406708	1.0	0.03333333333333333	1.0
0.00716953890457362	0.01159187025969431	0.3333333333333333	0.03333333333333333	1.0
0.009394646530222987	-0.023940454281372876	1.0	0.03333333333333333	1.0
0.012917941749105965	-0.021803096314606956	1.0	0.03333333333333333	1.0
0.007917566421852084	0.012391904043422088	0.5666666666666667	0.03333333333333333	1.0
