tumor_like_group	boundary_score	score	comparison_scope	quartile_threshold_tumor_only	n_top_tumor_like	n_other_tumor_cells	cohen_d_top_vs_other_embryonic_like	q_top_vs_other_embryonic_like	p_top_vs_other_embryonic_like	cohen_d_top_vs_other_inflammatory_repair	q_top_vs_other_inflammatory_repair	p_top_vs_other_inflammatory_repair
other tumor cells	inflammatory_regeneration_score	-0.04831592688065564	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.959424109278087	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	1.3474751698994587	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.13109089799983775	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.4114683335888647	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.7751046254963219	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.3402381395389458	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.4446743272259802	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.35956925879457513	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.25884580136297236	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.32062148857497413	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.0626862441708228	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.1357029152963452	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.4526261198306512	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.27333368084387866	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.0702081502316717	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.05605869355077986	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.07120912803147367	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.05324145693502974	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.42752575636385914	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.10444612072375481	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.23376272348110788	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	1.0161265931919425	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.043782644643041185	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.5082716556366332	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.0359270426327597	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.24511425985309654	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.43510854934265986	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.00019456121973887575	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.09084192602458352	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.07062665954559383	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.26811086822174734	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.03812878205628692	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.03065514778662584	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.24504452931904747	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.36524083942710284	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.15738251442442872	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.3361823487424565	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.3426503963813096	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.022049624405935164	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.2712538316102323	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.0770341721837392	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.824302600053494	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.05302546267024055	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.548388938465994	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.5960206105085667	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.29000725848470144	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	-0.2318904214276525	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.12125343001055389	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.5428440508966199	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.873495038160069	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.03659034631923286	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.44737274489716855	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.4503385744646876	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	inflammatory_regeneration_score	0.2408488401157889	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.41084339804278164	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.49637965765779846	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.2965144335390803	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.2072440592828625	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.28941301814096415	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.9514861544687114	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	0.49627502616532077	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.08082318567706201	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	inflammatory_regeneration_score	-0.1446346488303529	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
