embedding_1	embedding_2	stage
-0.054964097773945814	-0.007762245204476721	intact
-0.05785807605672036	-0.008704407154691755	intact
0.017685631944167703	0.013720795234152927	intact
-0.04873116731142149	-0.007139700147547292	intact
-0.027970820125174163	-0.0006507802968415202	intact
0.018257715316673334	0.014421975864639154	intact
0.01802951096842431	0.014114810916944288	intact
0.01153906806208949	0.0027727813965218516	intact
0.009638916446736456	-0.005602651431575754	intact
-0.03686016297192728	-0.0040136912147172524	intact
0.011527963371658689	0.0007182263231280495	intact
0.011940141603358205	0.007455495205464191	intact
0.013442815591266305	0.009733331465856044	intact
0.005022982435389061	-0.0005002051027718845	intact
0.018476573450384608	0.014586148849673814	intact
-0.004785559379057946	0.00033903744432745237	intact
0.003460830813928488	0.0012909050810481092	intact
0.014930419794732216	0.0006049229818718578	intact
0.01807627443003798	0.01382479400822717	intact
0.015823439900237754	0.01200705416249863	intact
0.014398750321133294	0.009803517636428442	intact
-0.03287758388072628	-0.002702657337236896	intact
-0.057365215826095654	-0.008474397639267942	intact
0.00574212854532943	-0.0018664689434042853	intact
0.0040974084251129425	0.000988632298290742	intact
-0.03259929753574462	-0.002836398205904462	intact
0.01817751160546789	0.014129683774466167	intact
-0.0033491428946303904	0.0008943363495418762	intact
