dpt_pseudotime	blastema_progenitor_score	blastema_positional_regeneration_score	ra_hox_positional_identity_score	senescence_sasp_score
0.045100607	0.9234878652238898	-0.1065862126675948	-0.8839781607964893	0.27252079853136824
0.045237146	-0.00795640766910801	-0.46832318424338615	-0.8839781607964893	-0.749593092812531
0.04535902	-0.3712322808802491	0.23301156775263815	2.915147609658227	0.27025848196332697
0.045558486	0.2778591034476279	0.6112929512587526	-0.015870944308721685	-0.05047921875141749
0.04589011	0.24327645747321733	-0.38457889586261096	-0.8839781607964893	-0.749593092812531
0.045902625	-0.0774369487467425	-0.22679543470375355	-0.8839781607964893	-0.749593092812531
0.04606544	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.046147127	1.1238237568352674	0.678379245898294	2.8873345383727735	0.00969590436897395
0.04632146	-0.055632098764544245	0.11250392741206425	0.4240179488004062	0.055120645214476065
0.04644626	0.0483644677503102	-0.45330712971961107	0.6321274895301244	1.3397723356854894
0.04649593	0.4363311899380948	-0.14331388135259054	1.0852718647391248	0.7765823421829121
0.046668116	1.0134508239773956	0.23002773044166142	-0.19232968676769224	-0.749593092812531
0.04689453	0.10205560792806961	-0.10743681976940331	-0.8839781607964893	1.1461384130486174
0.046923213	0.308112265999837	-0.7215484523111102	-0.8839781607964893	1.5409470874339906
0.04694005	0.7115174223339139	0.7109963657441585	0.16921026822071014	-0.749593092812531
0.04711606	0.31004544759015545	0.33558294893270874	-0.08012439968514602	-0.749593092812531
0.047218807	-2.098625379414944	-0.7319024764354356	1.7158840295428859	-0.749593092812531
0.047315963	0.24623806761871947	0.25681765377024146	-0.8839781607964893	-0.749593092812531
0.047349468	-0.17339282385765403	-0.5234686563062347	-0.8839781607964893	-0.749593092812531
0.047812063	1.225540238868818	-0.26589733669031396	-0.8839781607964893	0.08536571235908166
0.048713326	0.0723564021273209	0.594510710289601	-0.8839781607964893	-0.749593092812531
0.048724003	-0.20385430318074568	-0.5336224827472653	-0.8839781607964893	-0.749593092812531
0.04887131	0.2415909811882785	-0.8017172385991016	-0.8839781607964893	0.9167129764201797
0.048965946	-0.10347516345275906	-0.5001627695046033	-0.8839781607964893	-0.749593092812531
0.049137816	1.4364179960337267	0.013134950324225458	-0.8839781607964893	-0.749593092812531
0.04923257	0.19154040672406852	-0.12362704738921891	-0.3482444328231304	-0.3181499773595962
0.049277905	-0.1532845151005315	0.11034719551581908	-0.8839781607964893	0.26007032902937116
0.04946832	2.3386493504860364	0.6887163070549153	-0.8839781607964893	0.038680391375738074
0.049596027	1.3737237884622646	0.4566495586629168	0.013553611153288502	-0.749593092812531
0.049916998	0.337817321993193	-0.7741405725549421	-0.8839781607964893	0.9347080999834273
0.05036234	0.5902331697896395	0.10703900912135274	-0.8839781607964893	0.25139300977546214
0.05042495	0.4383523448593961	-0.10466567450100814	-0.8839781607964893	-0.09826618502222999
0.050481737	0.6608785980933628	-0.2453781823225625	-0.8839781607964893	-0.749593092812531
0.050537813	0.27516659647604	-0.37394884952833674	-0.8839781607964893	-0.749593092812531
0.050584376	0.8536835569411424	0.8665696409577258	-0.8839781607964893	0.22937558914816522
0.05061776	-0.1723879353679644	-0.3740876208918713	-0.8839781607964893	0.05364940221529849
0.051052224	-0.3717195462224098	-0.5895775637611534	-0.8839781607964893	-0.749593092812531
0.05107994	-0.16956442217394638	-1.1192163128664112	-0.8839781607964893	1.6385020690064513
0.051116087	0.26377333090937816	0.2749624004733237	0.11824008954601797	0.24788161828317362
0.051245064	0.9943377981640356	0.2181654831788289	-0.20294214719723017	-0.749593092812531
0.05125756	0.9117768846210053	0.5571260225566015	3.4292504954232097	-0.749593092812531
0.0512732	0.20888686622538394	0.21771355522440222	0.9103671895948985	-0.749593092812531
0.051331233	0.545632348867749	0.36541798286221966	3.011291328763431	-0.749593092812531
0.05144538	0.25108368719914287	0.9977820123101562	1.7123641494668618	-0.749593092812531
0.051605474	0.1408203870520271	-0.4187309193363411	-0.8839781607964893	-0.749593092812531
0.051929634	-0.16028646107030017	-0.5190998687104502	-0.8839781607964893	-0.749593092812531
0.051943377	1.0290847113448556	0.32623105325123214	1.2659264429839918	-0.26156431127091617
0.052081082	0.3451397836569276	0.011581914756870954	0.26188074997983773	0.17320290176675593
0.05215857	0.2644769641087744	0.2836955300610062	0.9622428395396698	-0.006183355280309861
0.05215882	0.07257500776714723	-0.679541890173985	-0.8839781607964893	0.20265695149153823
0.05219917	0.21878792886194895	0.42372235139618936	-0.2126405587398358	0.07275250385981373
0.052204616	0.9607066726574892	-1.001562286271413	-0.8839781607964893	2.6749140890683725
0.05228027	0.43551759001778306	0.9076301266774912	0.17489333781389266	-0.749593092812531
0.052381475	0.93415062341536	0.6156849213226292	-0.12059558872256732	-0.1348172480585011
0.052565586	2.08604145423406	0.8792792097629195	1.4066731462155841	-0.749593092812531
